X,Y,Point,RaceName,SourceYear
-12532.0,-3882.0,418,Azerbaijan Grand Prix,2025
-12535.100910095105,-3837.233382125245,419,Azerbaijan Grand Prix,2025
-12534.0,-3790.0,420,Azerbaijan Grand Prix,2025
-12534.001154771306,-3789.714483928137,421,Azerbaijan Grand Prix,2025
-12538.247490078205,-3724.442300347173,422,Azerbaijan Grand Prix,2025
-12542.0,-3711.0,423,Azerbaijan Grand Prix,2025
-12561.918620456721,-3669.205713370712,424,Azerbaijan Grand Prix,2025
-12581.0,-3640.0,425,Azerbaijan Grand Prix,2025
-12603.954266624976,-3612.8226939995193,426,Azerbaijan Grand Prix,2025
-12678.055360976363,-3593.014282543249,427,Azerbaijan Grand Prix,2025
-12688.0,-3592.0,428,Azerbaijan Grand Prix,2025
-12788.0,-3585.0,429,Azerbaijan Grand Prix,2025
-12838.327140776562,-3583.867177450362,430,Azerbaijan Grand Prix,2025
-12888.070414683412,-3587.7186482394095,431,Azerbaijan Grand Prix,2025
-12928.0,-3593.0,432,Azerbaijan Grand Prix,2025
-12948.053220735317,-3595.173790667633,433,Azerbaijan Grand Prix,2025
-12980.0,-3599.0,434,Azerbaijan Grand Prix,2025
-13013.196370183623,-3604.062337695824,435,Azerbaijan Grand Prix,2025
-13114.0,-3623.0,436,Azerbaijan Grand Prix,2025
-13148.19020768102,-3631.0089759076427,437,Azerbaijan Grand Prix,2025
-13208.0,-3647.0,438,Azerbaijan Grand Prix,2025
-13260.0,-3663.0,439,Azerbaijan Grand Prix,2025
-13307.233263151222,-3679.5018401538377,440,Azerbaijan Grand Prix,2025
-13403.0,-3717.0,441,Azerbaijan Grand Prix,2025
-13490.273232581498,-3755.0410806642444,442,Azerbaijan Grand Prix,2025
-13525.0,-3771.0,443,Azerbaijan Grand Prix,2025
-13563.520041160598,-3789.0318734930306,444,Azerbaijan Grand Prix,2025
-13643.883637306826,-3826.7057871386305,445,Azerbaijan Grand Prix,2025
-13674.0,-3840.0,446,Azerbaijan Grand Prix,2025
-13695.0,-3849.0,447,Azerbaijan Grand Prix,2025
-13727.543963850014,-3862.9120938526653,448,Azerbaijan Grand Prix,2025
-13833.254647471656,-3907.9109900317485,449,Azerbaijan Grand Prix,2025
-13843.0,-3912.0,450,Azerbaijan Grand Prix,2025
-13954.0,-3958.0,451,Azerbaijan Grand Prix,2025
-13989.11559887154,-3972.5200746748196,452,Azerbaijan Grand Prix,2025
-14045.0,-3996.0,453,Azerbaijan Grand Prix,2025
-14126.16893184537,-4031.9780486060135,454,Azerbaijan Grand Prix,2025
-14239.0,-4087.0,455,Azerbaijan Grand Prix,2025
-14240.132216637776,-4087.5918558511285,456,Azerbaijan Grand Prix,2025
-14273.0,-4105.0,457,Azerbaijan Grand Prix,2025
-14355.56056260663,-4147.973636653494,458,Azerbaijan Grand Prix,2025
-14400.0,-4171.0,459,Azerbaijan Grand Prix,2025
-14564.18638111457,-4256.07389885485,460,Azerbaijan Grand Prix,2025
-14578.0,-4263.0,461,Azerbaijan Grand Prix,2025
-14775.0,-4360.0,462,Azerbaijan Grand Prix,2025
-14867.047303195428,-4405.325917949973,463,Azerbaijan Grand Prix,2025
-14982.511792480336,-4462.903822916225,464,Azerbaijan Grand Prix,2025
-15054.0,-4500.0,465,Azerbaijan Grand Prix,2025
-15123.010116064452,-4537.252509268004,466,Azerbaijan Grand Prix,2025
-15257.0,-4613.0,467,Azerbaijan Grand Prix,2025
-15269.640784869332,-4620.248306503834,468,Azerbaijan Grand Prix,2025
-15372.706779157608,-4679.8177092900605,469,Azerbaijan Grand Prix,2025
-15385.0,-4687.0,470,Azerbaijan Grand Prix,2025
-15436.0,-4717.0,471,Azerbaijan Grand Prix,2025
-15473.315315217767,-4739.166697196981,472,Azerbaijan Grand Prix,2025
-15627.277347973733,-4830.081851816054,473,Azerbaijan Grand Prix,2025
-15643.0,-4839.0,474,Azerbaijan Grand Prix,2025
-15818.891685068606,-4936.321169150193,475,Azerbaijan Grand Prix,2025
-15883.0,-4971.0,476,Azerbaijan Grand Prix,2025
-16005.0,-5037.0,477,Azerbaijan Grand Prix,2025
-16071.884687921976,-5080.197904659983,478,Azerbaijan Grand Prix,2025
-16182.0,-5167.0,479,Azerbaijan Grand Prix,2025
-16213.653787591958,-5200.5357986811605,480,Azerbaijan Grand Prix,2025
-16276.0,-5284.0,481,Azerbaijan Grand Prix,2025
-16315.759127795114,-5350.732833204962,482,Azerbaijan Grand Prix,2025
-16339.0,-5397.0,483,Azerbaijan Grand Prix,2025
-16447.0,-5670.0,484,Azerbaijan Grand Prix,2025
-16447.37408309355,-5671.0632134214175,485,Azerbaijan Grand Prix,2025
-16500.513903466395,-5833.326476828112,486,Azerbaijan Grand Prix,2025
-16547.19634613316,-5998.0682214806975,487,Azerbaijan Grand Prix,2025
-16559.0,-6040.0,488,Azerbaijan Grand Prix,2025
-16569.3200466739,-6076.149284508388,489,Azerbaijan Grand Prix,2025
-16582.0,-6118.0,490,Azerbaijan Grand Prix,2025
-16608.8443295778,-6205.2899855334035,491,Azerbaijan Grand Prix,2025
-16640.0,-6305.0,492,Azerbaijan Grand Prix,2025
-16684.601223929716,-6441.721906150872,493,Azerbaijan Grand Prix,2025
-16721.0,-6554.0,494,Azerbaijan Grand Prix,2025
-16805.0,-6823.0,495,Azerbaijan Grand Prix,2025
-16819.64828209005,-6874.287211965466,496,Azerbaijan Grand Prix,2025
-16858.60129033851,-7033.029243166109,497,Azerbaijan Grand Prix,2025
-16887.0,-7205.0,498,Azerbaijan Grand Prix,2025
-16899.01982236614,-7306.268530167389,499,Azerbaijan Grand Prix,2025
-16907.433935916397,-7459.349413933586,500,Azerbaijan Grand Prix,2025
-16908.0,-7489.0,501,Azerbaijan Grand Prix,2025
-16908.0,-7608.0,502,Azerbaijan Grand Prix,2025
-16902.95987167466,-7727.044774347751,503,Azerbaijan Grand Prix,2025
-16902.0,-7744.0,504,Azerbaijan Grand Prix,2025
-16885.92903340355,-7992.392991890393,505,Azerbaijan Grand Prix,2025
-16882.0,-8050.0,506,Azerbaijan Grand Prix,2025
-16872.76508493918,-8181.912873172763,507,Azerbaijan Grand Prix,2025
-16863.0,-8306.0,508,Azerbaijan Grand Prix,2025
-16860.23503799108,-8339.097010996906,509,Azerbaijan Grand Prix,2025
-16848.3008180147,-8477.342940962295,510,Azerbaijan Grand Prix,2025
-16847.0,-8492.0,511,Azerbaijan Grand Prix,2025
-16835.493597265406,-8628.508668655162,512,Azerbaijan Grand Prix,2025
-16834.0,-8659.0,513,Azerbaijan Grand Prix,2025
-16832.130425375526,-8803.018466905914,514,Azerbaijan Grand Prix,2025
-16833.0,-8866.0,515,Azerbaijan Grand Prix,2025
-16844.125560158867,-9021.529393778232,516,Azerbaijan Grand Prix,2025
-16846.0,-9039.0,517,Azerbaijan Grand Prix,2025
-16852.186875496,-9097.199531399312,518,Azerbaijan Grand Prix,2025
-16854.0,-9116.0,519,Azerbaijan Grand Prix,2025
-16860.0,-9189.0,520,Azerbaijan Grand Prix,2025
-16864.20627672069,-9237.77498836989,521,Azerbaijan Grand Prix,2025
-16866.0,-9263.0,522,Azerbaijan Grand Prix,2025
-16869.846570139503,-9355.357220752912,523,Azerbaijan Grand Prix,2025
-16871.0,-9427.0,524,Azerbaijan Grand Prix,2025
-16871.00037992452,-9427.695513501378,525,Azerbaijan Grand Prix,2025
-16868.514664946855,-9475.487341008113,526,Azerbaijan Grand Prix,2025
-16864.0,-9499.0,527,Azerbaijan Grand Prix,2025
-16847.174786458727,-9555.629703056029,528,Azerbaijan Grand Prix,2025
-16844.0,-9561.0,529,Azerbaijan Grand Prix,2025
-16792.0,-9623.0,530,Azerbaijan Grand Prix,2025
-16766.481803430514,-9641.047126504827,531,Azerbaijan Grand Prix,2025
-16753.0,-9647.0,532,Azerbaijan Grand Prix,2025
-16733.17417768189,-9656.939922134003,533,Azerbaijan Grand Prix,2025
-16715.0,-9666.0,534,Azerbaijan Grand Prix,2025
-16602.86636785913,-9720.287776933934,535,Azerbaijan Grand Prix,2025
-16587.0,-9728.0,536,Azerbaijan Grand Prix,2025
-16552.14521247958,-9745.411222071198,537,Azerbaijan Grand Prix,2025
-16533.0,-9756.0,538,Azerbaijan Grand Prix,2025
-16521.245822127155,-9762.283480821916,539,Azerbaijan Grand Prix,2025
-16476.724630918758,-9785.788020429365,540,Azerbaijan Grand Prix,2025
-16415.0,-9818.0,541,Azerbaijan Grand Prix,2025
-16377.576122190352,-9837.410641958988,542,Azerbaijan Grand Prix,2025
-16330.0,-9862.0,543,Azerbaijan Grand Prix,2025
-16250.702170333763,-9902.737468290943,544,Azerbaijan Grand Prix,2025
-16176.0,-9941.0,545,Azerbaijan Grand Prix,2025
-16161.853905584529,-9948.269705415829,546,Azerbaijan Grand Prix,2025
-16099.70625287011,-9980.157653665694,547,Azerbaijan Grand Prix,2025
-16072.0,-9994.0,548,Azerbaijan Grand Prix,2025
-15922.16582918491,-10067.002868580035,549,Azerbaijan Grand Prix,2025
-15912.0,-10072.0,550,Azerbaijan Grand Prix,2025
-15781.0,-10137.0,551,Azerbaijan Grand Prix,2025
-15779.923800035105,-10137.536681582433,552,Azerbaijan Grand Prix,2025
-15690.015720445128,-10182.573438751448,553,Azerbaijan Grand Prix,2025
-15603.0,-10228.0,554,Azerbaijan Grand Prix,2025
-15589.677540866971,-10235.104059212228,555,Azerbaijan Grand Prix,2025
-15452.0,-10310.0,556,Azerbaijan Grand Prix,2025
-15366.04091184421,-10358.636872890504,557,Azerbaijan Grand Prix,2025
-15205.0,-10453.0,558,Azerbaijan Grand Prix,2025
-15175.561096955247,-10470.47979077531,559,Azerbaijan Grand Prix,2025
-15116.892796050348,-10505.76641511226,560,Azerbaijan Grand Prix,2025
-15031.0,-10556.0,561,Azerbaijan Grand Prix,2025
-15006.651932896257,-10569.908676458599,562,Azerbaijan Grand Prix,2025
-14971.0,-10590.0,563,Azerbaijan Grand Prix,2025
-14884.35559403735,-10636.766868249106,564,Azerbaijan Grand Prix,2025
-14861.0,-10649.0,565,Azerbaijan Grand Prix,2025
-14790.950402142627,-10684.850200519408,566,Azerbaijan Grand Prix,2025
-14723.0,-10720.0,567,Azerbaijan Grand Prix,2025
-14671.321500586992,-10747.356771030576,568,Azerbaijan Grand Prix,2025
-14427.0,-10880.0,569,Azerbaijan Grand Prix,2025
-14389.10530789009,-10901.187512259427,570,Azerbaijan Grand Prix,2025
-14334.096442321543,-10933.72433388259,571,Azerbaijan Grand Prix,2025
-14284.0,-10964.0,572,Azerbaijan Grand Prix,2025
-14276.387082522931,-10968.432678374134,573,Azerbaijan Grand Prix,2025
-14193.0,-11014.0,574,Azerbaijan Grand Prix,2025
-14180.198067489659,-11020.322417733907,575,Azerbaijan Grand Prix,2025
-14069.72659535101,-11071.356360910642,576,Azerbaijan Grand Prix,2025
-14048.0,-11081.0,577,Azerbaijan Grand Prix,2025
-13995.385415365665,-11102.838665696581,578,Azerbaijan Grand Prix,2025
-13972.93413655767,-11108.189542683249,579,Azerbaijan Grand Prix,2025
-13958.0,-11112.0,580,Azerbaijan Grand Prix,2025
-13894.0,-11128.0,581,Azerbaijan Grand Prix,2025
-13865.288023534751,-11133.20631653355,582,Azerbaijan Grand Prix,2025
-13812.0,-11138.0,583,Azerbaijan Grand Prix,2025
-13722.0,-11130.0,584,Azerbaijan Grand Prix,2025
-13721.702330665266,-11129.934472490248,585,Azerbaijan Grand Prix,2025
-13664.6494307968,-11110.69385387084,586,Azerbaijan Grand Prix,2025
-13659.0,-11108.0,587,Azerbaijan Grand Prix,2025
-13653.0,-11105.0,588,Azerbaijan Grand Prix,2025
-13611.794388886077,-11079.704612505404,589,Azerbaijan Grand Prix,2025
-13579.0,-11050.0,590,Azerbaijan Grand Prix,2025
-13553.452081762063,-11021.225876075507,591,Azerbaijan Grand Prix,2025
-13512.7940894644,-10968.434213358381,592,Azerbaijan Grand Prix,2025
-13501.0,-10952.0,593,Azerbaijan Grand Prix,2025
-13481.62718011302,-10922.154372766961,594,Azerbaijan Grand Prix,2025
-13469.0,-10900.0,595,Azerbaijan Grand Prix,2025
-13423.041037624864,-10814.125580576065,596,Azerbaijan Grand Prix,2025
-13406.0,-10781.0,597,Azerbaijan Grand Prix,2025
-13390.077559562862,-10749.213923831776,598,Azerbaijan Grand Prix,2025
-13364.674679601007,-10697.442215983017,599,Azerbaijan Grand Prix,2025
-13357.0,-10682.0,600,Azerbaijan Grand Prix,2025
-13316.435120267746,-10601.225089314461,601,Azerbaijan Grand Prix,2025
-13279.0,-10527.0,602,Azerbaijan Grand Prix,2025
-13265.859463436442,-10500.83878064099,603,Azerbaijan Grand Prix,2025
-13246.272777740327,-10461.309322838104,604,Azerbaijan Grand Prix,2025
-13228.0,-10424.0,605,Azerbaijan Grand Prix,2025
-13184.446881858381,-10334.832563158765,606,Azerbaijan Grand Prix,2025
-13149.0,-10262.0,607,Azerbaijan Grand Prix,2025
-13113.657159218103,-10188.690675562853,608,Azerbaijan Grand Prix,2025
-13072.599106331065,-10102.61120794248,609,Azerbaijan Grand Prix,2025
-13059.0,-10075.0,610,Azerbaijan Grand Prix,2025
-12952.0,-9865.0,611,Azerbaijan Grand Prix,2025
-12916.013831452845,-9800.112404809559,612,Azerbaijan Grand Prix,2025
-12800.0,-9610.0,613,Azerbaijan Grand Prix,2025
-12795.160463744098,-9602.363401524439,614,Azerbaijan Grand Prix,2025
-12736.0,-9514.0,615,Azerbaijan Grand Prix,2025
-12705.975774640672,-9471.728109603406,616,Azerbaijan Grand Prix,2025
-12594.0,-9320.0,617,Azerbaijan Grand Prix,2025
-12544.694384467273,-9259.30699970048,618,Azerbaijan Grand Prix,2025
-12458.0,-9165.0,619,Azerbaijan Grand Prix,2025
-12448.436274574218,-9155.171583853531,620,Azerbaijan Grand Prix,2025
-12368.37697030618,-9075.569699801628,621,Azerbaijan Grand Prix,2025
-12327.0,-9036.0,622,Azerbaijan Grand Prix,2025
-12242.0,-8958.0,623,Azerbaijan Grand Prix,2025
-12241.457281954481,-8957.517587952056,624,Azerbaijan Grand Prix,2025
-12165.0,-8891.0,625,Azerbaijan Grand Prix,2025
-12131.82723149237,-8862.341437615472,626,Azerbaijan Grand Prix,2025
-12009.0,-8756.0,627,Azerbaijan Grand Prix,2025
-11995.24993274693,-8744.043141319558,628,Azerbaijan Grand Prix,2025
-11841.0,-8609.0,629,Azerbaijan Grand Prix,2025
-11818.502867398918,-8589.003566508249,630,Azerbaijan Grand Prix,2025
-11707.0,-8485.0,631,Azerbaijan Grand Prix,2025
-11666.332424804401,-8443.43511000799,632,Azerbaijan Grand Prix,2025
-11612.0,-8386.0,633,Azerbaijan Grand Prix,2025
-11575.302149396492,-8346.594107234234,634,Azerbaijan Grand Prix,2025
-11441.198894339952,-8201.339277673364,635,Azerbaijan Grand Prix,2025
-11377.0,-8136.0,636,Azerbaijan Grand Prix,2025
-11292.30566048481,-8057.095429145809,637,Azerbaijan Grand Prix,2025
-11202.419131799417,-7977.9187924990065,638,Azerbaijan Grand Prix,2025
-11180.0,-7957.0,639,Azerbaijan Grand Prix,2025
-11071.0,-7845.0,640,Azerbaijan Grand Prix,2025
-11033.018374082356,-7796.869730171538,641,Azerbaijan Grand Prix,2025
-10990.0,-7733.0,642,Azerbaijan Grand Prix,2025
-10935.38744715943,-7633.607725590013,643,Azerbaijan Grand Prix,2025
-10901.0,-7560.0,644,Azerbaijan Grand Prix,2025
-10846.156167649928,-7421.756542453635,645,Azerbaijan Grand Prix,2025
-10841.0,-7407.0,646,Azerbaijan Grand Prix,2025
-10806.15304101811,-7296.154638800547,647,Azerbaijan Grand Prix,2025
-10793.0,-7250.0,648,Azerbaijan Grand Prix,2025
-10756.0,-7107.0,649,Azerbaijan Grand Prix,2025
-10755.640019088101,-7105.464498584837,650,Azerbaijan Grand Prix,2025
-10721.0,-6946.0,651,Azerbaijan Grand Prix,2025
-10710.91090089729,-6901.658589287485,652,Azerbaijan Grand Prix,2025
-10641.832886694263,-6611.980405091806,653,Azerbaijan Grand Prix,2025
-10638.0,-6596.0,654,Azerbaijan Grand Prix,2025
-10615.49138483945,-6501.399150638343,655,Azerbaijan Grand Prix,2025
-10568.0,-6418.0,656,Azerbaijan Grand Prix,2025
-10567.07291167547,-6416.578078823585,657,Azerbaijan Grand Prix,2025
-10419.0,-6206.0,658,Azerbaijan Grand Prix,2025
-10396.673407097322,-6178.6837228181585,659,Azerbaijan Grand Prix,2025
-10283.0,-6078.0,660,Azerbaijan Grand Prix,2025
-10246.127691764676,-6048.709311087825,661,Azerbaijan Grand Prix,2025
-10136.0,-5963.0,662,Azerbaijan Grand Prix,2025
-9904.286947213364,-5798.545250153332,663,Azerbaijan Grand Prix,2025
-9879.0,-5780.0,664,Azerbaijan Grand Prix,2025
-9839.0,-5750.0,665,Azerbaijan Grand Prix,2025
-9750.618649628781,-5682.753713443112,666,Azerbaijan Grand Prix,2025
-9558.0,-5535.0,667,Azerbaijan Grand Prix,2025
-9556.524391579816,-5533.866758759934,668,Azerbaijan Grand Prix,2025
-9416.42823011772,-5425.987069030268,669,Azerbaijan Grand Prix,2025
-9397.0,-5411.0,670,Azerbaijan Grand Prix,2025
-9293.34728558474,-5331.077452546776,671,Azerbaijan Grand Prix,2025
-9208.0,-5266.0,672,Azerbaijan Grand Prix,2025
-9124.55274957177,-5203.346291223805,673,Azerbaijan Grand Prix,2025
-9099.0,-5184.0,674,Azerbaijan Grand Prix,2025
-8963.0,-5079.0,675,Azerbaijan Grand Prix,2025
-8962.104735887935,-5078.312717122458,676,Azerbaijan Grand Prix,2025
-8737.516590152285,-4907.326502045584,677,Azerbaijan Grand Prix,2025
-8675.0,-4860.0,678,Azerbaijan Grand Prix,2025
-8637.397062326198,-4832.00345584479,679,Azerbaijan Grand Prix,2025
-8620.0,-4819.0,680,Azerbaijan Grand Prix,2025
-8529.145989106586,-4750.387925340363,681,Azerbaijan Grand Prix,2025
-8454.0,-4693.0,682,Azerbaijan Grand Prix,2025
-8386.59901797893,-4640.649493400466,683,Azerbaijan Grand Prix,2025
-8262.0,-4544.0,684,Azerbaijan Grand Prix,2025
-8203.906231119357,-4500.0568862292,685,Azerbaijan Grand Prix,2025
-7984.0,-4337.0,686,Azerbaijan Grand Prix,2025
-7948.195815475365,-4311.553630974227,687,Azerbaijan Grand Prix,2025
-7867.0,-4263.0,688,Azerbaijan Grand Prix,2025
-7825.516851913713,-4239.574657490321,689,Azerbaijan Grand Prix,2025
-7728.0,-4186.0,690,Azerbaijan Grand Prix,2025
-7693.436912887714,-4168.095770577407,691,Azerbaijan Grand Prix,2025
-7490.077777377142,-4073.1938130496756,692,Azerbaijan Grand Prix,2025
-7457.0,-4059.0,693,Azerbaijan Grand Prix,2025
-7327.0,-4006.0,694,Azerbaijan Grand Prix,2025
-7326.184377446634,-4005.6761159653033,695,Azerbaijan Grand Prix,2025
-7179.0,-3948.0,696,Azerbaijan Grand Prix,2025
-7096.548815550257,-3915.4811297890383,697,Azerbaijan Grand Prix,2025
-6967.0,-3864.0,698,Azerbaijan Grand Prix,2025
-6966.179592617616,-3863.6739123585817,699,Azerbaijan Grand Prix,2025
-6834.090517342442,-3811.1555712146646,700,Azerbaijan Grand Prix,2025
-6754.0,-3779.0,701,Azerbaijan Grand Prix,2025
-6643.496751932698,-3733.9531647998133,702,Azerbaijan Grand Prix,2025
-6575.0,-3706.0,703,Azerbaijan Grand Prix,2025
-6411.475459634215,-3639.661910519626,704,Azerbaijan Grand Prix,2025
-6395.0,-3633.0,705,Azerbaijan Grand Prix,2025
-6264.157266917731,-3580.326285040208,706,Azerbaijan Grand Prix,2025
-6182.0,-3547.0,707,Azerbaijan Grand Prix,2025
-6115.204880752044,-3519.6338905054918,708,Azerbaijan Grand Prix,2025
-6019.0,-3480.0,709,Azerbaijan Grand Prix,2025
-5840.332288643781,-3406.005204764584,710,Azerbaijan Grand Prix,2025
-5804.0,-3391.0,711,Azerbaijan Grand Prix,2025
-5655.582586201845,-3329.796804730143,712,Azerbaijan Grand Prix,2025
-5569.0,-3294.0,713,Azerbaijan Grand Prix,2025
-5505.509398605663,-3267.5510160453086,714,Azerbaijan Grand Prix,2025
-5405.0,-3225.0,715,Azerbaijan Grand Prix,2025
-5363.6706447573015,-3207.741738512878,716,Azerbaijan Grand Prix,2025
-5227.209841186139,-3151.165365515508,717,Azerbaijan Grand Prix,2025
-5142.0,-3116.0,718,Azerbaijan Grand Prix,2025
-4994.0,-3055.0,719,Azerbaijan Grand Prix,2025
-4992.365632814283,-3054.321147634642,720,Azerbaijan Grand Prix,2025
-4813.0,-2979.0,721,Azerbaijan Grand Prix,2025
-4761.82223803901,-2957.3612887322925,722,Azerbaijan Grand Prix,2025
-4648.0,-2909.0,723,Azerbaijan Grand Prix,2025
-4517.0,-2853.0,724,Azerbaijan Grand Prix,2025
-4499.16204437285,-2845.466738859686,725,Azerbaijan Grand Prix,2025
-4352.0,-2784.0,726,Azerbaijan Grand Prix,2025
-4332.337047674804,-2775.740295521228,727,Azerbaijan Grand Prix,2025
-4104.748268685013,-2679.2967644144846,728,Azerbaijan Grand Prix,2025
-4071.0,-2665.0,729,Azerbaijan Grand Prix,2025
-3822.0,-2560.0,730,Azerbaijan Grand Prix,2025
-3773.622176399451,-2539.5286320637215,731,Azerbaijan Grand Prix,2025
-3605.0,-2468.0,732,Azerbaijan Grand Prix,2025
-3503.714710269294,-2425.0299274899703,733,Azerbaijan Grand Prix,2025
-3421.0,-2390.0,734,Azerbaijan Grand Prix,2025
-3302.04622013209,-2339.7717336687333,735,Azerbaijan Grand Prix,2025
-3286.0,-2333.0,736,Azerbaijan Grand Prix,2025
-3151.0,-2276.0,737,Azerbaijan Grand Prix,2025
-2997.9483798547244,-2211.216325468627,738,Azerbaijan Grand Prix,2025
-2931.0,-2183.0,739,Azerbaijan Grand Prix,2025
-2862.2607318667915,-2154.170179807146,740,Azerbaijan Grand Prix,2025
-2812.0,-2133.0,741,Azerbaijan Grand Prix,2025
-2660.0,-2068.0,742,Azerbaijan Grand Prix,2025
-2597.0260772656957,-2040.9197807929786,743,Azerbaijan Grand Prix,2025
-2473.0,-1988.0,744,Azerbaijan Grand Prix,2025
-2340.4508610594226,-1932.2394981484726,745,Azerbaijan Grand Prix,2025
-2040.0,-1807.0,746,Azerbaijan Grand Prix,2025
-1952.8162547904783,-1772.148307706638,747,Azerbaijan Grand Prix,2025
-1937.0,-1766.0,748,Azerbaijan Grand Prix,2025
-1642.0,-1652.0,749,Azerbaijan Grand Prix,2025
-1612.1370706296007,-1640.8288318461578,750,Azerbaijan Grand Prix,2025
-1345.0,-1542.0,751,Azerbaijan Grand Prix,2025
-1240.8222411375752,-1503.6098653718732,752,Azerbaijan Grand Prix,2025
-1188.0,-1484.0,753,Azerbaijan Grand Prix,2025
-1174.975152341133,-1479.1494841921885,754,Azerbaijan Grand Prix,2025
-926.7647661683257,-1386.197739042848,755,Azerbaijan Grand Prix,2025
-892.0,-1373.0,756,Azerbaijan Grand Prix,2025
-753.0,-1320.0,757,Azerbaijan Grand Prix,2025
-751.2713838298919,-1319.3507722419974,758,Azerbaijan Grand Prix,2025
-596.0,-1262.0,759,Azerbaijan Grand Prix,2025
-541.9587900717175,-1241.917787051147,760,Azerbaijan Grand Prix,2025
-402.719336497832,-1189.8390920034026,761,Azerbaijan Grand Prix,2025
-387.0,-1184.0,762,Azerbaijan Grand Prix,2025
-192.6471244957625,-1111.9552229274339,763,Azerbaijan Grand Prix,2025
-177.0,-1106.0,764,Azerbaijan Grand Prix,2025
-125.0,-1086.0,765,Azerbaijan Grand Prix,2025
-19.18135276633719,-1045.2461899794519,766,Azerbaijan Grand Prix,2025
83.0,-1005.0,767,Azerbaijan Grand Prix,2025
221.0,-948.0,768,Azerbaijan Grand Prix,2025
327.015958223732,-903.0426082446161,769,Azerbaijan Grand Prix,2025
461.9043178956317,-844.9766273135534,770,Azerbaijan Grand Prix,2025
506.0,-826.0,771,Azerbaijan Grand Prix,2025
603.5861446011079,-784.0947915687852,772,Azerbaijan Grand Prix,2025
696.0,-745.0,773,Azerbaijan Grand Prix,2025
888.3326443137415,-664.4646035628525,774,Azerbaijan Grand Prix,2025
911.0,-655.0,775,Azerbaijan Grand Prix,2025
1118.4912281891243,-568.9343220360256,776,Azerbaijan Grand Prix,2025
1127.8805749100209,-565.152096617772,777,Azerbaijan Grand Prix,2025
